     tau         EL         x1         y1         z1         x2         y2         z2
    9490   -3.24170    0.10018   -0.11484   -0.21058   -0.25638   -0.63665   -0.41504 
    9500   -3.01355    0.10018   -0.95345   -0.21058   -1.02103   -0.63665    0.07480 
    9510   -2.79054    0.21381   -0.19851   -0.21058   -1.02103   -0.63665    0.23391 
    9520   -2.60491   -0.63628    0.54921   -0.21058    0.02623   -0.63665    0.23391 
    9530   -2.72047    0.60111    0.54921   -0.21058   -0.89759   -0.65935    0.23391 
    9540   -2.99497    0.10183   -0.79275   -0.21058   -0.91209   -0.65935    0.23391 
    9550   -3.06709   -0.47515    0.53877   -0.21058   -1.38841   -0.62091    0.23391 
    9560   -2.59520   -0.41988    0.53877    0.23952   -0.04939   -0.79759   -0.20799 
    9570   -3.22145   -0.41988   -0.58164   -0.21595   -0.04939   -0.79759   -0.20799 
    9580   -2.89209    0.64082   -0.55962    0.55804   -0.87000   -0.79759    0.01240 
    9590   -3.13593    0.30914   -0.62645   -0.60669   -0.47366   -0.77618   -0.64771 
    9600   -3.08427    0.11296    0.17925   -0.60669   -0.28884   -0.10254   -0.64771 
    9610   -3.08521    0.11296   -1.32287   -0.60669   -0.53922   -0.10254   -0.53384 
    9620   -3.01501    0.01874   -0.11171   -0.60669   -0.53922   -0.13153   -0.47606 
    9630   -2.58042    0.01874   -0.11171   -0.45808   -0.53922    0.18734    0.89743 
    9640   -2.64656    0.45906   -0.11171   -0.45808   -0.53922    0.33383    0.89743 
    9650   -2.71978    0.49721   -0.11171   -0.10249   -0.53922    0.97927    0.59328 
    9660   -2.94270    0.58035   -0.11171   -0.10249    0.28833    1.23878    0.59328 
    9670   -3.05398    0.58035   -0.11171    0.94564   -1.64822    0.58118    0.59328 
    9680   -3.26274    0.58035   -0.42149    0.94564   -1.64822    2.39749    0.59328 
    9690   -3.34012    0.33775    0.21017    1.11055   -1.64822    2.39749    0.60270 
    9700   -3.23694    0.33775   -0.93444    0.14906   -1.64822    0.88158    2.17161 
    9710   -2.97594    0.63260   -0.51449    0.14906   -1.64822    0.94197    0.60778 
    9720   -3.02541    0.63260   -0.51449    0.28664   -1.64822    1.23085    0.60778 
    9730   -3.17751   -0.63070   -0.51449   -0.39629   -1.64822    0.92339    0.01774 
    9740   -3.37448   -0.70181   -0.65893    0.50586   -1.64822   -0.60210    0.01774 
    9750   -2.70766   -0.28737   -1.05823    0.35363   -0.29912    0.58902    0.01774 
    9760   -3.26566   -0.28737    0.34427    0.51967   -0.29912    0.58902    0.30599 
    9770   -2.72622   -0.28737    0.20085    0.51967   -0.00856    0.58902   -0.11280 
    9780   -2.93676    0.98607    0.20085   -0.56169   -0.00856    0.77247   -0.11280 
    9790   -2.60391   -0.30034    0.37496   -0.59032   -0.00856   -0.46793   -0.11280 
    9800   -2.41305    0.39718   -0.51277   -0.46868   -0.00856    0.28134    0.15209 
    9810   -2.93510    0.39718    0.13743    0.37660   -0.00856    0.28134    0.15209 
    9820   -2.38641    0.13918   -0.64524    0.14923   -0.00856    0.28134    0.15209 
    9830   -2.56360    0.13918   -0.60799   -0.23198    0.34811    0.28134   -0.15461 
    9840   -2.81959    0.48715   -0.60799   -0.07530   -0.31840   -0.42217   -0.15461 
    9850   -2.75418    0.48715   -0.50810   -0.07530   -0.31840   -0.42217   -0.15461 
    9860   -2.94764    0.48715    0.63138    0.24788   -0.31840    0.05559    1.20368 
    9870   -2.98204    0.61720   -0.72393    0.50900   -0.31840    0.13035    1.20368 
    9880   -2.77196    0.13123   -0.72393    1.16130   -0.31840    0.13035   -0.11012 
    9890   -2.78851    0.97711    0.70377   -0.75144   -0.59555   -0.27716    0.39592 
    9900   -2.95110    1.21725    0.68781   -0.70223   -1.10267   -0.27716    0.39592 
    9910   -3.01176    1.21725    0.68781   -0.70223   -1.10267   -0.65086    0.71212 
    9920   -2.94938    0.10136    0.39349    0.55642   -0.95549   -0.65086    0.71212 
    9930   -3.63490    0.10136    0.63554    0.55642    0.06113    0.37260    0.41314 
    9940   -3.21449   -0.05520    0.63554    1.39834    0.04372   -0.32792    0.41314 
    9950   -2.92945   -0.05520    0.40216    0.32087    0.76516   -0.32792    0.80560 
    9960   -2.67515    0.42438    0.40216   -0.56543    0.26455   -0.32792    0.80560 
    9970   -2.67546    0.42438   -0.73808    0.56342    0.01339    0.06331   -0.66004 
    9980   -2.55290   -0.07814   -0.13055    0.56342    0.01339   -0.45413   -0.66004 
    9990   -2.43693    0.23976   -0.13055    0.36174    0.01339   -0.12338   -0.66004 
